Sampling type;Flag country;Year;Trip code;Harbour;Number of sets / hauls on trip;Days at sea;Sampling method;Aggregation level;Station number;Duration of fishing operation;Initial latitude;Initial longitude;Final latitude;Final longitude;Depth of fishing operation;Water depth;Catch registration;Species registration;Date;Area;Fishing activity category National;Fishing activity category European lvl 6;Species;Catch category;Weight;Subsample weight;Sex;Maturity method;Maturity Scale;Maturity Stage;Ageing method;Age;Length code;Length class;Number at length;Commercial size category scale;Commercial size category;fish ID;Individual weight
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;M;Macr;Medits scale;2d;;;mm;23;2;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;23;33;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;24;12;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2d;;;mm;24;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;M;Macr;Medits scale;2d;;;mm;24;2;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;24;14;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;25;10;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2d;;;mm;25;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;M;Macr;Medits scale;2d;;;mm;25;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;25;7;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;26;5;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;26;8;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;27;3;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;27;4;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;28;3;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;28;3;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;29;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;29;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;30;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2d;;;mm;30;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2e;;;mm;31;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;32;2;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;21600;2700;F;Macr;Medits scale;2b;;;mm;33;1;COUNTRY1;1;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;1;;;mm;13;4;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;1;;;mm;14;5;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;14;1;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;1;;;mm;15;1;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;15;4;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;1;;;mm;16;3;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;16;16;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;1;;;mm;17;3;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;17;50;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;1;;;mm;18;4;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;18;90;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;2e;;;mm;18;7;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;1;;;mm;19;1;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;2b;;;mm;19;1;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;19;62;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;2e;;;mm;19;16;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;20;20;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;2e;;;mm;20;14;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;M;Macr;Medits scale;2d;;;mm;21;4;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;2e;;;mm;21;5;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;2e;;;mm;22;1;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;13000;1300;F;Macr;Medits scale;2b;;;mm;23;1;COUNTRY1;2;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;8;4;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;8;1;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;1;;;mm;8;3;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;9;1;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;9;4;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;1;;;mm;9;6;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;10;6;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;10;6;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;1;;;mm;10;8;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;11;6;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;11;21;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;1;;;mm;11;3;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2a;;;mm;11;9;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;12;3;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;12;26;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2a;;;mm;12;22;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2b;;;mm;12;13;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;13;4;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;13;42;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2a;;;mm;13;10;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2b;;;mm;13;22;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2d;;;mm;13;1;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;14;3;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;14;31;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2b;;;mm;14;9;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2d;;;mm;14;19;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;15;16;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2d;;;mm;15;15;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;16;3;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2d;;;mm;16;1;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;17;1;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2d;;;mm;18;4;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;2e;;;mm;19;1;COUNTRY1;S;;
S;COUNTRY1;1900;24_18_2017;ITMNP;4;1;Observer;T;999;960;;;;;89;;All;All;20/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2d;;;mm;21;1;COUNTRY1;S;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;M;Macr;Medits scale;2d;;;mm;18;4;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;N;Macr;Medits scale;;;;mm;19;1;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;M;Macr;Medits scale;2d;;;mm;19;1;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;N;Macr;Medits scale;;;;mm;20;4;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;M;Macr;Medits scale;2d;;;mm;20;1;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;F;Macr;Medits scale;2e;;;mm;20;1;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;F;Macr;Medits scale;2b;;;mm;21;2;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;F;Macr;Medits scale;2b;;;mm;22;1;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;M;Macr;Medits scale;2d;;;mm;22;1;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;F;Macr;Medits scale;2e;;;mm;22;20;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;F;Macr;Medits scale;2b;;;mm;23;10;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;M;Macr;Medits scale;2d;;;mm;23;1;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;F;Macr;Medits scale;2e;;;mm;23;34;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;N;Macr;Medits scale;;;;mm;24;3;COUNTRY1;1;;
S;COUNTRY1;1900;31_18_2017;ITBCE;5;1;SelfSampling;T;999;1170;;;;;55;;Lan;All;11/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;11400;5700;F;Macr;Medits scale;2b;;;mm;24;33;COUNTRY1;1;;
