Sampling type,Flag country,Year,Trip code,Harbour,Number of sets / hauls on trip,Days at sea,Sampling method,Aggregation level,Station number,Duration of fishing operation,Initial latitude,Initial longitude,Final latitude,Final longitude,Depth of fishing operation,Water depth,Catch registration,Species registration,Date,Area,Fishing activity category National,Fishing activity category European lvl 6,Species,Catch category,Weight,Subsample weight,Sex,Maturity method,Maturity Scale,Maturity Stage,Ageing method,Age,Length code,Length class,Number at length,Commercial size category scale,Commercial size category,fish ID,Individual weight
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2d,, ,mm,23,5,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,M,Macr,Medits scale,0,, ,mm,23,3,999,II,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,23,4,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,23,12,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,23,6,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,M,Macr,Medits scale,0,, ,mm,23,36,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,24,1,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,24,18,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2b,, ,mm,24,3,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2c,, ,mm,24,2,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2d,, ,mm,24,5,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,M,Macr,Medits scale,0,, ,mm,24,2,999,II,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,24,1,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,24,5,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,24,4,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,M,Macr,Medits scale,0,, ,mm,24,22,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,25,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,25,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,25,19,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2b,, ,mm,25,3,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2c,, ,mm,25,2,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2d,, ,mm,25,1,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Dis,480,57,M,Macr,Medits scale,0,, ,mm,25,2,999,S,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,25,2,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,25,5,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,25,1,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,M,Macr,Medits scale,0,, ,mm,25,6,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,26,4,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,26,2,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,26,15,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2b,, ,mm,26,1,999,II,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2d,, ,mm,26,2,999,II,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,26,3,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,26,7,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,26,2,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,M,Macr,Medits scale,0,, ,mm,26,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,27,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,27,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,27,2,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,27,26,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2b,, ,mm,27,1,999,II,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,27,3,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,27,8,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,27,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,28,6,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,28,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,28,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,28,23,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2b,, ,mm,28,2,999,II,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,28,3,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,28,14,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,28,8,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,M,Macr,Medits scale,0,, ,mm,28,1,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,29,6,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,29,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,29,10,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,29,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2b,, ,mm,29,1,999,II,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,29,10,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,29,13,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,30,11,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,30,6,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,30,11,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,30,7,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,30,1,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,30,6,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,30,4,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,31,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,31,11,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,31,8,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,M,Macr,Medits scale,0,, ,mm,31,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,1300,650,F,Macr,Medits scale,2d,, ,mm,31,1,999,II,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,31,4,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,31,1,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,31,4,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,32,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,32,2,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,32,10,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,32,2,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,32,1,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,33,11,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,33,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,33,13,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,33,2,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,34,4,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,34,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,34,8,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2b,, ,mm,34,1,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2c,, ,mm,34,1,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,34,1,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,35,7,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,35,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,35,13,999,I,,
M,999,2014,999_2014_3212,ITPSS, ,1,Observer,T,999, ,,,,,400,400,Lan,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,68000,3400,F,Macr,Medits scale,2d,, ,mm,35,2,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2b,, ,mm,36,5,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,36,3,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,36,6,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2c,, ,mm,37,1,999,I,,
S,999,2014,999_2014_3209,ITPTH, ,1,Observer,T,999, ,42.30193333,11.2246,42.17993333,11.43061667,107,107,All,All,18/12/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19173,5059,F,Macr,Medits scale,2d,, ,mm,37,7,999,I,,
